timestamp	x	y	z
7500	3.589	7.371	-7.28
7510	4.209	8.127	-6.916
7520	3.929	8.748	-8.152
7530	4.264	9.047	-8.31
7540	4.334	9.332	-8.892
7550	4.212	9.722	-9.457
7560	4.035	10.105	-9.964
7570	3.582	10.395	-10.34
7580	3.106	10.311	-10.421
7590	2.474	9.885	-10.534
7600	1.595	9.337	-9.94
7610	0.874	8.221	-8.978
7620	0.575	6.859	-7.836
7630	-0.641	5.587	-5.686
7640	-0.612	4.541	-4.043
7650	-0.186	3.521	-2.717
7660	-0.301	1.646	-2.243
7670	0.898	2.039	-1.539
7680	0.089	0.701	-0.766
7690	-0.725	-1.054	1.336
7700	-0.354	-1.816	2.5
7710	0.065	-2.405	2.826
7720	-0.083	-2.563	2.95
7730	-0.1	-2.634	2.957
7740	-0.088	-2.644	2.917
7750	-0.387	-3.039	3.297
7760	0.012	-3.566	3.958
7770	-0.249	-4.272	4.945
7780	-0.088	-5.036	6.182
7790	0.458	-5.773	7.468
7800	0.915	-6.278	8.184
7810	1.004	-6.614	8.72
7820	0.881	-7.076	9.036
7830	0.668	-7.112	8.708
7840	0.69	-7.399	9.18
7850	0.513	-7.274	8.395
7860	0.755	-6.923	7.899
7870	0.905	-6.116	7.181
7880	1.169	-5.414	6.146
7890	1.279	-5.067	5.361
7900	1.461	-4.43	4.719
7910	1.698	-3.724	4.073
7920	1.458	-3.082	3.364
7930	1.267	-2.151	2.378
7940	0.97	-0.942	1.116
7950	0.565	0.488	-0.447
7960	0.348	1.886	-1.817
7970	0.276	3.243	-3.232
7980	0.276	4.591	-4.58
7990	-0.433	5.724	-5.779
8000	-0.179	6.976	-6.871
8010	0.142	7.771	-8.252
8020	0.211	8.594	-8.659
8030	0.458	8.858	-8.99
8040	0.98	8.467	-9.361
8050	0.647	8.376	-9.258
8060	0.563	8.024	-9.179
8070	0.771	7.055	-8.846
8080	0.764	6.234	-8.329
8090	0.709	5.333	-7.627
8100	0.738	4.919	-7.163
8110	0.764	4.586	-6.876
8120	0.63	4.196	-6.651
8130	0.352	4.613	-6.315
8140	-0.222	4.036	-5.659
8150	-0.517	3.804	-5.125
8160	0.422	3.25	-3.655
8170	-0.665	3.602	-4.608
8180	-0.768	3.229	-4.036
8190	-0.119	3.942	-3.181
8200	0.19	-1.413	-4.249
8210	-2.497	3.918	-0.881
8220	2.723	-0.791	3.858
8230	0.137	4.601	1.48
8240	1.909	0.83	5.352
8250	1.521	2.427	5.433
8260	2.416	1.912	7.818
8270	1.877	2.487	7.944
8280	1.327	2.003	9.137
8290	1.444	1.337	10.296
8300	1.2	0.713	10.343
8310	0.721	0.033	10.343
8320	0.496	-0.784	10.343
8330	0.264	-1.708	10.343
8340	0.302	-2.505	10.343
8350	0.266	-2.611	10.343
8360	0.855	-2.587	10.343
8370	1.075	-1.99	9.601
8380	1.126	-0.968	8.002
8390	0.539	0.2	6.134
8400	0.858	0.863	5.371
8410	0.982	2.231	3.558
8420	0.58	2.729	2.519
8430	-0.222	3.04	1.772
8440	-0.373	3.787	0.733
8450	-0.294	4.462	-0.095
8460	-0.747	5.027	-1.139
8470	-0.493	5.223	-1.944
8480	-0.299	5.499	-2.952
8490	-0.143	5.726	-3.672
8500	-0.524	5.599	-3.933
8510	-0.347	5.221	-3.885
8520	-0.557	3.629	2.244
8530	-0.153	6.255	-7.366
8540	-0.454	5.254	-5.724
8550	-0.443	5.853	-5.81
8560	-0.445	5.798	-6.193
8570	-0.768	6.037	-6.622
8580	-0.701	5.939	-7.18
