timestamp	x	y	z
5570	0.024	0.021	-0.046
5580	0.048	0.009	-0.039
5590	0.032	0.031	-0.051
5600	0.039	-0.017	-0.01
5610	-0.002	0.038	-0.067
5620	0.068	0.009	-0.031
5630	-0.011	0.021	-0.106
5640	-0.028	0.038	-0.046
5650	0.065	-0.005	-0.02
5660	0.015	-0.017	-0.051
5670	-0.038	0.009	-0.091
5680	0.041	-0.01	-0.005
5690	0.029	0.017	-0.084
5700	0.034	-0.014	-0.07
5710	0.036	0.048	-0.077
5720	-0.023	0.045	-0.048
5730	-0.019	-0.01	-0.024
5740	0.01	-0.005	-0.034
5750	0.058	0.014	-0.041
5760	-0.033	0.024	-0.027
5770	-0.019	0.038	-0.043
5780	0.032	0.065	-0.015
5790	0.099	0.002	-0.043
5800	0.029	0.007	-0.079
5810	-0.021	0.033	-0.027
5820	0	0.002	-0.008
5830	-0.047	0.009	-0.008
5840	-0.004	0.041	-0.036
5850	-0.026	-0.022	-0.005
5860	0.003	0.002	-0.065
5870	-0.016	0.019	-0.11
5880	-0.016	0.041	-0.041
5890	0.022	0.021	-0.051
5900	0.01	-0.041	-0.051
5910	-0.064	0.036	-0.077
5920	0.003	-0.019	-0.063
5930	0.046	-0.007	0.019
5940	0.024	0.029	-0.063
5950	0.02	0.019	-0.008
5960	0.039	-0.022	-0.01
5970	0.003	-0.01	-0.034
5980	-0.007	0.057	-0.031
5990	-0.031	0.005	-0.055
6000	0.072	-0.012	-0.041
6010	-0.019	-0.012	-0.108
6020	0.012	0.002	-0.089
6030	-0.011	-0.014	-0.07
6040	-0.016	0.007	-0.072
6050	-0.011	0.026	-0.065
6060	0.041	-0.041	-0.041
6070	0.01	0.026	-0.048
6080	0.034	0.017	0.002
6090	0.048	-0.017	0.004
6100	0.01	-0.005	0.04
6110	-0.007	0.041	-0.022
6120	0.032	0.06	-0.024
6130	0.02	0.021	0.012
6140	0.02	0.021	-0.051
6150	0.063	0.093	-0.067
6160	0	0.041	-0.02
6170	0.029	0.065	-0.036
6180	-0.002	-0.005	-0.02
6190	0.008	-0.041	-0.063
6200	0.041	-0.012	-0.027
6210	0.01	-0.019	0.021
6220	0.012	0.012	-0.065
6230	0.008	0.033	0.009
6240	0	-0.031	0.012
6250	0.041	0	-0.046
6260	-0.002	-0.017	-0.017
6270	0.041	0.009	0.007
6280	-0.004	0.002	-0.101
6290	-0.007	0.021	-0.079
6300	0	0.002	-0.065
6310	-0.038	0.065	-0.089
6320	0.048	0.007	-0.024
6330	0.044	0.031	0.002
6340	0.02	-0.003	-0.02
6350	-0.016	0.026	-0.008
6360	0.02	0.024	-0.041
6370	0.08	0.067	-0.07
6380	0.024	0.005	-0.113
6390	-0.007	-0.005	-0.094
6400	0.008	0.043	-0.029
6410	0.012	-0.01	-0.015
6420	0.01	0.014	-0.041
6430	-0.007	0.06	-0.017
6440	0.01	0.012	-0.022
6450	0.008	-0.007	-0.024
6460	-0.011	-0.031	-0.065
6470	0.032	0.019	-0.041
6480	0.044	-0.003	-0.017
6490	0.017	0.014	-0.091
6500	0.017	-0.034	0.009
6510	0.003	0.033	0.016
6520	-0.021	0.036	0.021
6530	0.063	0.005	-0.051
6540	0.01	0.014	-0.048
6550	0.034	0.021	0
6560	-0.016	0.002	-0.089
6570	0.029	0.005	-0.051
6580	0.029	-0.022	-0.022
6590	0.034	-0.003	-0.003
6600	0.056	0.033	-0.053
6610	0.008	0.045	-0.024
6620	0.024	0.026	-0.003
6630	0.02	0.009	0.002
6640	0.015	-0.01	-0.005
6650	0.07	0.014	-0.041
6660	0.053	0.017	0.014
6670	0.068	0.007	0.009
6680	0.053	0.017	-0.053
6690	-0.028	0.031	-0.063
6700	0.048	0.009	-0.077
6710	0.032	0.007	-0.039
6720	0.022	0.002	0.021
6730	0.032	0.017	-0.046
6740	0.024	0.038	-0.072
6750	0.02	-0.053	-0.058
6760	0.022	-0.048	-0.031
6770	0.032	-0.012	-0.058
6780	0.036	0.036	0.002
6790	0.01	0.024	-0.015
6800	0.053	-0.007	-0.015
6810	0.034	-0.01	-0.022
6820	0.008	-0.007	-0.075
6830	0.029	0.009	-0.003
6840	-0.009	0.005	-0.072
6850	-0.009	-0.01	-0.051
6860	0.041	0	-0.022
6870	0	0.014	-0.067
6880	0.044	0.029	-0.012
6890	-0.004	0.043	-0.06
6900	0.015	0.043	-0.015
6910	0.003	-0.017	-0.034
6920	0.003	0.005	-0.027
6930	0.032	0.036	0.026
6940	0.015	0	-0.031
6950	0.032	0	-0.041
6960	0.012	-0.017	-0.067
6970	-0.002	-0.031	-0.046
6980	0	-0.022	-0.046
6990	0.034	-0.026	-0.094
7000	-0.016	-0.003	-0.055
7010	0.029	0.021	0.021
7020	0.02	-0.034	-0.07
7030	-0.004	0.033	-0.065
7040	0.044	0.05	-0.027
7050	0.012	0.036	-0.041
7060	0.046	0.029	-0.034
7070	-0.009	0.029	-0.058
7080	0.034	0.057	-0.058
7090	0.065	-0.005	-0.053
7100	0.015	-0.012	-0.027
7110	0.058	-0.014	0.012
7120	-0.004	0.005	-0.065
7130	0	0.036	-0.022
7140	-0.007	0.017	-0.06
7150	0.005	-0.007	-0.022
7160	0.044	0.007	0.016
7170	-0.004	-0.041	-0.031
7180	0.08	0.002	-0.07
7190	0	0.021	-0.005
7200	-0.009	-0.005	-0.015
7210	0.034	0	-0.008
7220	0	-0.012	-0.012
7230	0.01	0	-0.065
7240	-0.028	0.026	-0.01
7250	-0.002	0	-0.055
7260	0.017	0.024	-0.11
7270	0.01	0.012	-0.06
7280	-0.011	0.002	-0.036
7290	0.048	0.031	-0.043
7300	0.01	-0.003	-0.043
7310	0.02	0.014	-0.065
7320	0.024	0.041	-0.106
7330	0.024	-0.029	-0.089
7340	0.003	-0.007	-0.089
7350	-0.016	-0.017	-0.089
7360	0.046	0.029	-0.087
7370	0.005	0.026	-0.015
7380	-0.004	0.019	-0.089
7390	0.012	-0.003	-0.07
7400	-0.007	0.002	-0.072
7410	0	0.036	-0.048
7420	0.024	0.024	-0.058
7430	0	-0.003	-0.017
7440	-0.019	0.033	-0.087
7450	-0.014	0.021	-0.036
7460	0.034	0.007	-0.055
7470	0.017	-0.026	-0.01
7480	0.056	-0.019	-0.024
7490	0.017	-0.007	-0.099
7500	0.017	0.007	-0.048
7510	-0.014	0	-0.051
7520	0.029	0.026	-0.055
7530	0.02	0.026	-0.029
7540	0.02	0.041	-0.072
7550	0.022	0.021	-0.02
7560	0.051	0.002	-0.034
7570	0.029	0.007	0.028
7580	0.041	-0.019	-0.039
7590	-0.043	0.045	-0.099
7600	0.039	0.007	0.026
7610	0.017	0.057	-0.072
7620	0.01	0.029	-0.034
7630	0.096	-0.022	-0.039
7640	-0.026	0.017	-0.029
7650	0.058	0.019	-0.082
7660	0.034	0.012	-0.039
7670	0.024	0.007	-0.053
7680	0.01	0.053	-0.015
7690	0.029	0.024	0.012
7700	0.024	0.029	-0.058
7710	0.015	-0.01	-0.015
7720	0.008	-0.019	-0.024
7730	0.068	-0.031	-0.005
7740	0.051	-0.005	0.002
7750	0.036	-0.01	-0.077
7760	-0.023	0.014	-0.048
7770	0.027	0.026	-0.043
7780	0.005	0.009	-0.063
7790	0.06	-0.003	0.009
7800	0.072	0.012	-0.02
7810	0.008	-0.007	0.007
7820	0.034	0.009	0.002
7830	0.015	0	-0.015
7840	0.063	-0.019	-0.031
7850	-0.004	0.043	-0.063
7860	-0.021	-0.022	-0.089
7870	0.012	0.002	-0.046
7880	0.008	0.014	-0.017
7890	-0.007	0.033	-0.048
7900	0.032	-0.017	0.004
7910	-0.019	-0.005	-0.077
7920	0.053	0.024	0
7930	-0.002	0.029	-0.048
7940	0.003	0	-0.01
7950	0.063	-0.022	0.002
7960	0.041	0.007	-0.06
7970	0.015	-0.005	-0.008
7980	0.051	0.002	-0.051
7990	-0.009	0.014	-0.058
8000	0.051	-0.017	-0.065
8010	0.01	-0.019	-0.06
8020	-0.002	0.019	-0.048
8030	0.034	0.053	-0.051
8040	0.027	0.007	-0.034
8050	0.077	-0.029	-0.103
8060	-0.002	-0.007	-0.101
8070	0.034	-0.017	-0.051
8080	0.012	-0.005	-0.039
8090	0.027	0.024	-0.048
8100	0.046	0.002	-0.055
8110	0.015	0.017	-0.065
8120	0.039	0.009	-0.048
8130	0.034	-0.003	-0.043
8140	0.012	0.005	-0.01
8150	0.024	-0.005	-0.089
8160	0.003	0.005	-0.046
8170	0.063	-0.003	0.021
8180	-0.021	-0.017	-0.065
8190	0.075	-0.024	-0.01
8200	0.068	-0.034	0.06
8210	0.008	0.021	-0.024
8220	0.017	0	-0.053
8230	-0.014	0.024	-0.031
8240	0.041	0.029	-0.065
8250	0.032	0	-0.075
8260	-0.007	0.024	-0.065
8270	0.075	-0.007	-0.065
8280	0.005	-0.01	-0.082
8290	0.012	0.026	0.009
8300	0.012	-0.029	-0.012
8310	0	0.012	-0.034
8320	0.058	0.007	-0.07
8330	0.005	0.024	-0.087
8340	0.065	0.014	-0.106
8350	0.065	-0.038	-0.079
8360	0.041	0.017	-0.015
8370	0.01	-0.003	-0.031
8380	0.008	0.005	-0.017
8390	-0.031	-0.003	-0.012
8400	0.056	-0.043	-0.02
8410	0.01	0.014	0
8420	-0.002	0	-0.058
8430	0.039	0.053	-0.053
8440	0.041	0.021	-0.022
8450	0.032	-0.017	-0.053
8460	0.022	0.021	0.033
8470	0.005	0.041	-0.008
8480	0.015	0.017	-0.046
8490	0.015	0.024	-0.031
8500	0.041	0.043	-0.051
8510	-0.033	0.014	-0.022
8520	0.029	0.005	-0.084
8530	0.027	-0.017	-0.012
8540	-0.009	0.029	-0.053
8550	0.036	0.021	-0.053
8560	0.003	-0.01	-0.024
8570	0.01	0.024	0.019
8580	0.027	-0.019	-0.017
8590	-0.004	0.05	0.002
8600	0.056	0.041	-0.072
8610	0.02	0.029	-0.036
