timestamp	x	y	z
8550	-9.274	2.313	2.779
8560	-9.059	1.056	3.471
8570	-8.142	-0.215	4.093
8580	-6.954	-1.333	4.694
8590	-5.369	-2.485	4.807
8600	-3.516	-3.397	4.845
8610	-2.264	-3.433	4.972
8620	-0.43	-4.168	6.952
8630	0.472	-4.556	5.898
8640	1.643	-4.829	6.885
8650	3.357	-5.372	7.486
8660	5.551	-6.507	8.245
8670	8.201	-7.776	9.004
8680	10.629	-9.486	9.815
8690	13.777	-12.519	11.563
8700	16.415	-15.162	13.763
8710	16.415	-18.696	15.432
8720	16.415	-20.523	16.059
8730	16.415	-20.523	16.059
8740	16.415	-20.523	16.059
8750	16.415	-20.523	13.476
8760	16.415	-20.523	9.327
8770	16.415	-20.523	4.914
8780	14.251	-20.523	-0.114
8790	2.529	-20.523	-8.378
8800	-18.037	-18.145	-19.918
8810	-22.811	-4.788	-23.167
8820	-22.811	7.882	-23.167
8830	-22.811	18.703	-23.167
8840	-22.811	18.703	-23.167
8850	-22.811	18.703	-23.079
8860	-22.811	18.703	-13.696
8870	-22.811	8.437	-3.798
8880	-22.811	1.238	0.353
8890	-22.811	-1.048	-0.944
8900	-18.576	-2.571	-3.341
8910	-11.544	-2.193	-4.61
8920	-5.207	-2.303	-5.534
8930	-0.002	-2.957	-5.283
8940	3.645	-3.529	-4.301
8950	6.544	-4.747	-2.431
8960	7.406	-4.482	-0.19
8970	7.487	-4.443	1.222
8980	7.799	-4.23	2.171
8990	8.117	-4.362	2.853
9000	7.866	-4.685	3.169
9010	7.837	-5.626	3.873
9020	6.966	-7.154	4.938
9030	4.897	-8.913	6.638
9040	2.603	-10.161	8.168
9050	0.487	-10.723	9.097
9060	-0.897	-10.798	9.521
9070	-1.979	-10.434	9.238
9080	-2.3	-9.869	8.68
9090	-2.587	-9.361	8.316
9100	-2.683	-9.105	8.589
9110	-2.961	-9.047	8.771
9120	-2.683	-9.062	9.102
9130	-3.049	-8.185	9.133
9140	-3.389	-6.952	8.597
9150	-2.867	-5.992	7.445
9160	-2.64	-5.358	6.722
9170	-2.482	-5.181	6.559
9180	-2.19	-5.657	6.755
9190	-1.359	-6.859	7.17
9200	1.016	-11.037	8.709
9210	3.058	-15.004	11.678
9220	6.709	-20.523	13.727
9230	12.391	-20.523	15.815
9240	16.415	-20.523	16.059
9250	16.415	-20.523	14.189
9260	16.415	-20.523	10.596
9270	15.297	-20.523	3.727
9280	11.402	-20.523	-4.291
9290	0.516	-20.523	-14.579
9300	-22.811	-18.476	-23.167
9310	-22.811	1.226	-23.167
9320	-22.811	17.897	-23.167
9330	-22.811	18.703	-23.167
9340	-22.811	18.703	-23.167
9350	-22.811	18.703	-13.629
9360	-22.811	16.982	-7.746
9370	-22.811	6.637	-1.608
9380	-22.811	1.858	-0.846
9390	-16.519	-1.489	-1.943
9400	-8.642	-2.473	-2.599
9410	-3.725	-2.739	-1.584
9420	1.282	-2.629	-1.057
9430	5.134	-2.138	-0.492
9440	8.009	-1.709	-0.094
9450	10.722	-1.908	0.868
9460	10.665	-1.556	2.096
9470	10.87	-1.676	3.732
9480	10.705	-2.782	5.235
9490	11.163	-4.273	7.919
9500	10.693	-5.897	7.347
9510	10.193	-8.166	7.945
9520	9.288	-9.974	8.357
9530	7.839	-12.119	8.97
9540	5.455	-13.194	9.911
9550	1.545	-11.916	11.491
9560	-0.605	-10.862	11.697
9570	-1.077	-9.196	11.12
9580	-1.053	-7.005	9.322
9590	-0.301	-4.999	7.644
9600	0.173	-3.215	6.55
9610	0.937	-1.439	5.726
9620	1.792	-0.234	5.163
9630	2.555	0.541	5.036
9640	3.568	0.687	5.091
9650	4.413	0.29	5.338
9660	5.333	-1.233	6.25
9670	7.159	-4.106	7.907
9680	10.104	-7.994	9.669
9690	14.768	-12.991	12.147
9700	16.415	-17.834	14.331
9710	16.415	-20.523	14.975
9720	16.415	-20.523	14.283
9730	16.415	-20.523	10.732
9740	16.415	-20.523	4.883
9750	16.415	-20.523	-1.442
9760	13.842	-20.523	-6.944
9770	-1.838	-20.523	-15.539
9780	-22.811	-14.075	-23.167
9790	-22.811	1.794	-23.167
9800	-22.811	18.703	-23.167
9810	-22.811	18.703	-23.167
9820	-22.811	18.703	-23.167
9830	-22.811	18.703	-22.669
9840	-22.811	18.203	-11.328
9850	-22.811	5.586	-1.385
9860	-22.811	-0.182	2.135
9870	-20.221	-2.423	2.597
9880	-15.166	-3.292	2.178
9890	-10.838	-3.459	2.127
9900	-7.716	-3.196	2.005
9910	-5.748	-2.442	2.075
9920	-4.428	-1.803	2.194
9930	-3.181	-1.463	2.542
9940	-2.549	-0.833	2.841
9950	-2.276	-0.483	3.155
9960	-1.9	-0.184	3.099
9970	-1.594	0.015	2.819
9980	-0.964	0.173	2.465
9990	0.166	-0.261	2.352
10000	0.702	-1.01	2.223
10010	0.872	-2.32	2.709
10020	0.441	-3.572	3.375
10030	-0.588	-4.85	3.94
10040	-1.091	-6.905	4.981
10050	-1.769	-8.039	5.886
10060	-2.087	-9.124	6.104
10070	-2.334	-10.589	6.693
10080	-2.702	-11.93	7.452
10090	-3.169	-12.931	8.051
10100	-2.645	-15.665	9.198
10110	-2.434	-16.137	11.034
10120	-3.006	-15.186	11.369
10130	-2.008	-14.377	10.682
10140	-0.993	-13.252	9.32
10150	0.202	-12.739	8.048
10160	1.423	-13.582	7.768
10170	2.558	-15.37	8.302
10180	3.36	-18.174	9.889
10190	5.62	-20.523	11.999
10200	10.243	-20.523	14.132
10210	12.764	-20.523	15.64
10220	13.648	-20.523	13.634
10230	11.957	-20.523	11.438
10240	10.966	-20.523	6.006
10250	8.146	-20.523	-2.244
10260	-1.953	-20.523	-13.871
10270	-22.811	-16.647	-23.167
10280	-22.811	2.292	-23.167
10290	-22.811	18.703	-23.167
10300	-22.811	18.703	-23.167
10310	-22.811	18.703	-23.167
10320	-22.811	18.703	-10.892
10330	-22.811	13.226	-2.213
10340	-22.811	3.75	4.517
10350	-22.811	-1.573	7.119
10360	-12.997	-5.236	7.009
10370	-5.985	-5.442	5.585
10380	-0.921	-3.62	5.872
10390	1.993	-1.841	6.188
10400	4.509	-1.467	6.506
10410	4.753	-0.158	7.036
10420	4.255	1.758	6.933
10430	3.743	2.931	6.073
10440	2.242	3.963	5.29
10450	0.714	4.339	4.89
10460	-1.575	4.655	4.352
10470	-3.849	5.165	4.177
10480	-5.515	4.789	4.469
10490	-6.351	2.926	4.795
10500	-6.116	-0.052	5.376
10510	-7.34	-0.589	6.389
10520	-7.704	-0.986	6.224
10530	-7.108	-1.625	5.81
10540	-6.703	-1.894	5.692
10550	-6.016	-1.992	5.472
10560	-5.135	-1.664	5.264
10570	-4.187	-1.589	4.9
10580	-2.86	-1.951	4.72
10590	-1.745	-2.25	4.699
10600	-0.83	-2.703	4.476
10610	0.405	-4.881	4.538
10620	1.614	-6.725	6.013
10630	1.04	-7.008	7.239
10640	1.538	-8.025	7.852
10650	2.876	-10.017	8.312
10660	4.222	-11.892	9.241
10670	5.723	-15.248	9.66
10680	8.752	-19.647	11.338
10690	11.198	-20.523	13.071
10700	14.151	-20.523	13.936
10710	16.415	-20.523	14.448
10720	16.415	-20.523	13.385
10730	16.415	-20.523	9.882
10740	16.415	-20.523	4.902
10750	16.415	-20.523	-3.585
10760	9.151	-20.523	-12.365
10770	-11.47	-18.258	-21.314
10780	-22.811	-4.211	-23.167
10790	-22.811	8.557	-23.167
10800	-22.811	18.703	-23.167
10810	-22.811	18.703	-23.167
10820	-22.811	18.703	-9.374
10830	-22.811	16.848	-1.734
10840	-22.811	2.799	4.761
10850	-21.427	-3.146	7.227
10860	-8.171	-7.127	6.257
10870	0.202	-7.565	5.707
10880	5.493	-6.725	6.925
10890	8.519	-6.16	7.902
10900	9.336	-4.807	8.166
10910	7.55	-2.494	7.581
10920	5.651	-0.874	6.731
10930	4.255	-0.682	6.032
10940	1.037	0.414	5.755
10950	-2.587	1.444	5.384
10960	-5.616	2.543	4.797
10970	-8.195	3.891	3.365
10980	-9.887	4.856	2.929
10990	-11.204	5.131	2.939
11000	-11.163	4.518	2.929
11010	-10.218	3.132	3.181
11020	-9.004	1.547	3.394
11030	-8.604	1.209	4.304
11040	-8.472	0.793	5.218
11050	-7.749	0.405	5.585
11060	-7.306	0.321	5.316
11070	-7.057	0.292	4.608
11080	-7.081	0.247	4.397
11090	-6.906	-0.921	4.313
11100	-5.053	-4.333	6.061
11110	-4.814	-4.819	7.761
11120	-4.191	-5.53	8.331
11130	-3.081	-5.578	8.053
11140	-1.891	-5.882	7.287
11150	-1.182	-6.833	7.11
11160	-0.191	-9.679	7.747
11170	0.47	-13.697	10.318
11180	2.668	-18.203	13.533
11190	5.302	-20.523	15.329
11200	8.586	-20.523	15.863
11210	12.388	-20.523	15.513
11220	15.731	-20.523	15.291
11230	16.415	-20.523	13.076
11240	16.327	-20.523	9.954
11250	13.83	-20.523	3.763
11260	9.446	-20.523	-4.481
11270	-0.88	-20.523	-12.985
11280	-16.033	-13.017	-21.733
11290	-22.811	3.072	-23.167
11300	-22.811	18.703	-23.167
11310	-22.811	18.703	-23.167
11320	-22.811	18.703	-23.167
11330	-22.811	18.703	-13.942
11340	-22.811	15.184	-1.974
11350	-22.811	4.36	4.325
11360	-22.811	0.122	4.962
11370	-18.226	-2.784	3.509
11380	-13.043	-2.423	2.446
11390	-8.59	-1.127	1.936
11400	-4.701	-0.854	1.917
11410	-3.191	0.843	1.809
11420	-2.513	3.182	1.584
11430	-1.939	3.613	0.961
11440	-1.29	3.062	0.878
11450	0.077	1.645	1.831
11460	-1.055	2.124	2.455
11470	-1.127	1.698	2.319
11480	-0.284	0.367	1.749
11490	0.056	-1.434	2.12
11500	0.432	-3.505	3.061
11510	0.437	-5.078	4
11520	0.781	-6.261	4.72
11530	1.859	-9.955	5.273
11540	3.233	-12.737	7.019
11550	0.985	-11.964	8.527
11560	0.142	-11.834	9.358
11570	0.642	-12.011	9.214
11580	0.98	-11.518	8.893
11590	1.672	-10.723	8.441
11600	1.82	-9.524	7.862
11610	3.02	-10.165	7.038
11620	5.503	-10.968	7.409
11630	5.371	-9.577	8.18
11640	6.52	-9.629	8.221
11650	8.785	-11.727	7.957
11660	11.04	-13.802	8.101
11670	14.064	-17.171	7.876
11680	16.415	-20.523	8.496
11690	16.415	-20.523	8.482
11700	16.415	-20.523	6.688
11710	16.415	-20.523	1.752
11720	16.415	-20.523	-4.854
11730	16.415	-20.523	-12.676
11740	2.639	-20.523	-21.894
11750	-22.811	-10.237	-23.167
11760	-22.811	11.181	-23.167
11770	-22.811	18.703	-23.167
11780	-22.811	18.703	-23.167
11790	-22.811	18.703	-23.167
11800	-22.811	18.703	-5.45
11810	-22.811	15.828	1.196
11820	-22.811	4.264	6.128
11830	-22.811	-0.742	6.19
11840	-22.471	-3.562	4.421
11850	-17.082	-4.06	3.973
11860	-12.303	-3.541	3.281
11870	-7.759	-2.664	1.933
11880	-4.235	-2.09	0.99
11890	-1.687	-1.747	0.516
11900	0.219	-1.757	0.131
11910	1.849	-1.915	0.121
11920	3.137	-2.432	0.77
11930	4.193	-3.134	1.139
11940	5.677	-3.591	1.349
11950	7.226	-4.154	1.476
11960	8.397	-5.212	2.01
11970	9.142	-7.185	2.834
11980	9.374	-9.72	4.004
11990	8.637	-12.203	5.74
12000	6.63	-13.331	7.737
12010	5.438	-14.726	9.363
12020	4.758	-14.741	10.148
12030	4.26	-14.118	9.739
12040	3.918	-12.344	9.212
12050	3.355	-10.185	7.929
12060	3.602	-8.339	6.734
12070	3.812	-6.569	5.767
12080	4.155	-5.262	4.938
12090	5.057	-4.582	4.447
12100	5.85	-4.07	4.16
12110	7.533	-5.265	4.292
12120	11.443	-8.806	5.221
12130	16.054	-13.781	6.152
12140	16.415	-20.523	7.349
12150	16.415	-20.523	7.407
12160	16.415	-20.523	4.27
12170	16.415	-20.523	-4.045
12180	16.415	-20.523	-13.085
12190	16.415	-20.523	-21.034
12200	5.254	-20.523	-23.167
12210	-21.487	-20.523	-23.167
12220	-22.811	-11.042	-23.167
12230	-22.811	7.576	-23.167
12240	-22.811	18.703	-23.167
12250	-22.811	18.703	-8.596
12260	-22.811	18.703	-0.973
12270	-22.811	13.18	6.013
12280	-22.811	4.949	4.237
12290	-22.533	2.478	-1.751
12300	-6.741	-0.543	-5.261
12310	4.588	-2.351	-4.722
12320	11.955	-2.581	-3.209
12330	15.652	-1.35	-1.45
12340	16.415	0.383	0.09
12350	16.415	0.055	0.892
12360	16.415	-0.787	2.293
12370	14.649	-1.439	3.463
12380	11.766	-2.566	4.716
12390	7.859	-3.572	6.262
12400	4.073	-4.558	7.617
12410	0.604	-4.8	8.419
12420	-2.243	-4.225	8.443
12430	-4.373	-2.921	7.888
12440	-5.851	-1.642	6.949
12450	-6.672	-0.718	6.207
12460	-7.565	0.515	5.673
12470	-7.268	1.322	4.984
12480	-6.691	1.264	4.787
12490	-6.243	0.769	5.151
12500	-5.492	0.788	5.326
12510	-4.134	0.503	5.137
12520	-2.652	-0.292	4.89
12530	-1.924	-0.869	4.905
12540	-1.218	-1.472	4.869
12550	-0.921	-1.944	4.943
12560	-0.239	-3.423	5.288
12570	0.259	-5.315	6.087
12580	0.099	-6.265	7.277
12590	0.104	-6.811	8.508
12600	1.282	-8.626	9.147
12610	3.535	-10.903	9.511
12620	6.664	-14.082	10.165
12630	11.16	-17.619	11.388
12640	15.556	-20.523	11.805
12650	16.415	-20.523	11.395
12660	16.415	-20.523	9.868
12670	16.415	-20.523	7.751
12680	16.415	-20.523	1.574
12690	16.415	-20.523	-6.099
12700	16.415	-20.523	-14.036
12710	15.154	-20.523	-20.641
12720	-4.065	-20.523	-22.648
12730	-22.811	-12.145	-23.167
12740	-22.811	-3.021	-23.167
12750	-22.811	6.137	-17.127
12760	-22.811	10.884	-3.963
12770	-22.811	18.703	-5.424
12780	-22.811	17.83	1.637
12790	-22.811	6.941	9.506
12800	-22.811	1.494	8.932
12810	-22.811	0.154	3.796
12820	-18.593	-1.053	0.205
12830	-11.649	-1.288	-1.514
12840	-5.503	-1.364	-1.689
12850	-1.189	-0.883	-1.797
12860	2.038	0.168	-1.83
12870	4.497	0.309	-2.01
12880	6.353	-0.433	-1.758
12890	6.839	-1.525	-0.961
12900	6.554	-2.418	0.176
12910	6.549	-3.73	1.687
12920	5.744	-5.13	3.593
12930	5.177	-6.773	5.719
12940	4.526	-8.001	7.201
12950	3.781	-9.033	7.787
12960	2.716	-10.338	8.221
12970	0.987	-11.473	8.903
12980	0.089	-12.526	9.545
12990	-1.929	-11.118	10.428
13000	-3.234	-9.639	10.648
13010	-2.963	-8.142	9.662
13020	-1.584	-6.517	8.319
13030	-0.571	-4.927	7.038
13040	0.827	-4.027	6.2
13050	2.077	-3.787	5.776
13060	2.716	-4.23	5.771
13070	4.409	-6.605	5.977
13080	6.544	-9.9	6.691
13090	8.543	-13.539	7.78
13100	10.789	-17.305	9.171
13110	13.966	-20.523	10.471
13120	16.415	-20.523	10.057
13130	16.415	-20.523	9.238
13140	16.415	-20.523	6.145
13150	16.415	-20.523	-2.936
13160	16.415	-20.523	-14.57
13170	11.519	-20.523	-23.167
13180	-6.849	-20.523	-23.167
13190	-22.811	-20.523	-23.167
13200	-22.811	-13.668	-22.53
13210	-22.811	-0.878	-4.696
13220	-22.811	4.758	0.207
13230	-22.811	5.725	2.094
13240	-22.811	8.133	9.48
13250	-22.811	1.71	9.758
13260	-22.811	-2.77	5.276
13270	-22.811	-2.825	-0.506
13280	-12.133	-2.727	-4.775
13290	-3.847	-1.822	-6.025
13300	3.092	-1.853	-5.52
13310	8.675	-2.245	-4.299
13320	12.384	-2.078	-2.472
13330	14.948	-3.275	-0.614
13340	16.085	-5.08	2.01
13350	15.649	-6.517	4.184
13360	13.834	-7.134	6.317
13370	11.191	-7.295	7.96
13380	7.973	-6.708	8.881
13390	4.768	-6.227	8.683
13400	1.231	-5.628	8.601
13410	-3.114	-4.498	8.616
13420	-6.552	-3.881	8.336
13430	-8.568	-2.899	8.527
13440	-9.624	-1.005	8.383
13450	-9.954	0.798	7.565
13460	-8.985	1.92	6.159
13470	-7.718	1.786	5.441
13480	-6.334	1.226	5.144
13490	-5.087	0.556	4.488
13500	-2.714	-1.036	3.997
13510	0.243	-4.283	3.94
13520	3.539	-8.667	5.606
13530	4.43	-10.357	6.506
13540	3.561	-11.236	6.133
13550	4.808	-13.79	5.261
13560	6.178	-17.248	5.257
13570	6.36	-20.523	6.073
13580	7.703	-20.523	6.93
13590	9.013	-20.523	10.689
13600	11.67	-20.523	10.749
13610	15.774	-20.523	9.834
13620	14.886	-20.523	6.133
13630	12.556	-20.523	-1.193
13640	11.177	-20.523	-6.745
13650	6.252	-20.523	-12.535
13660	-9.72	-20.523	-17.23
13670	-22.811	-10.075	-22.65
13680	-22.811	7.051	-23.167
13690	-22.811	18.703	-23.167
13700	-22.811	18.703	-20.546
13710	-22.811	18.703	-17.139
13720	-22.811	18.703	-3.975
13730	-22.811	18.703	-0.595
13740	-22.811	7.887	3.911
13750	-22.811	3.182	0.535
13760	-22.811	0.802	-4.991
13770	-17.091	0.225	-9.259
13780	-10.052	-1.259	-10.897
13790	-2.652	-3.806	-11.651
13800	4.562	-7.146	-11.656
13810	11.388	-12.05	-10.804
13820	14.799	-13.96	-7.119
13830	16.308	-15.555	-4.109
13840	16.415	-17.501	-1.562
13850	16.415	-19.29	0.423
13860	16.415	-20.523	2.673
13870	16.248	-20.523	4.804
13880	11.285	-20.523	6.894
13890	7.143	-20.523	9.53
13900	1.751	-20.523	11.63
13910	-1.96	-19.369	11.611
13920	-3.794	-14.056	11.015
13930	-3.701	-8.932	8.577
13940	-2.7	-4.482	5.271
13950	-1.618	-1.671	3.559
13960	-0.682	0.034	2.956
13970	0.173	0.675	2.934
13980	0.98	0.233	3.291
13990	1.322	-0.589	3.703
14000	1.349	-1.515	4.139
14010	0.925	-2.413	4.613
14020	0.176	-2.899	4.826
14030	-1.031	-3.15	4.85
14040	-1.771	-3.818	5.503
14050	-2.319	-4.678	6.38
14060	-2.836	-5.533	7.15
14070	-2.956	-6.457	7.66
14080	-2.695	-7.041	7.601
14090	-2.326	-7.438	7.127
14100	-1.958	-7.814	6.475
14110	-0.871	-8.988	6.104
14120	0.841	-11.619	5.606
14130	3.853	-15.574	5.934
14140	7.042	-19.584	6.796
14150	10.6	-20.523	6.157
14160	13.509	-20.523	4.505
14170	14.857	-20.523	0.696
14180	13.789	-20.523	-1.586
14190	11.522	-20.523	-3.559
14200	9.271	-20.523	-6.449
14210	6.175	-20.523	-8.79
14220	0.006	-20.523	-11.215
14230	-9.282	-20.118	-11.101
14240	-22.72	-14.125	-9.87
14250	-22.811	-5.983	-8.919
14260	-22.811	2.744	0.746
14270	-22.811	7.219	8.075
14280	-22.811	11.107	4.625
14290	-22.811	18.575	16.059
14300	-22.811	17.626	11.79
14310	-22.811	15.077	8.752
14320	-22.811	9.082	6.722
14330	-20.309	4.559	4
14340	-14.834	2.347	0.653
14350	-9.751	1.588	-1.639
14360	-5.156	1.511	-2.96
14370	-1.515	1.604	-3.525
14380	0.547	1.568	-3.679
14390	2.481	0.225	-3.389
14400	3.506	-1.719	-2.575
14410	3.69	-3.505	-1.646
14420	3.044	-4.649	-0.556
14430	3.006	-6.912	1.038
14440	3.417	-8.367	3.138
14450	2.685	-8.791	3.942
14460	2.457	-8.767	4.088
14470	2.282	-9.466	4.143
14480	1.964	-10.534	4.263
14490	1.126	-11.679	4.756
14500	-1.18	-13.029	6.461
14510	-2.788	-14.317	8.57
14520	-3.231	-15.672	10.021
14530	-3.1	-16.613	10.703
14540	-3.222	-15.991	10.201
14550	-3.385	-14.645	8.925
14560	-2.829	-13.596	7.562
14570	-2.125	-12.986	6.83
14580	-1.764	-12.701	6.552
14590	-1.024	-13.673	6.205
14600	0.144	-14.518	5.927
14610	0.326	-17.374	5.132
14620	3.559	-20.523	6.296
14630	8.665	-20.523	6.899
14640	11.036	-20.523	3.365
14650	11.716	-20.523	2.628
14660	12.271	-20.523	-1.162
14670	7.301	-20.523	-5.46
14680	-7.39	-20.523	-11.974
14690	-22.811	-20.523	-19.808
14700	-22.811	-10.142	-21.769
14710	-22.811	-4.039	-17.63
14720	-22.811	-1.106	-4.457
14730	-22.811	10.832	2.489
14740	-22.811	10.872	5.831
14750	-22.811	13.494	3.753
14760	-22.811	13.156	3.89
14770	-22.811	7.786	2.767
14780	-20.915	5.859	-0.904
14790	-17.13	5.354	-2.474
14800	-12.538	4.918	-2.912
14810	-9.784	4.729	-2.371
14820	-6.241	2.869	-1.936
14830	-2.954	0.74	-1.835
14840	-0.457	-1.58	-1.667
14850	1.48	-3.218	-1.397
14860	3.676	-4.443	-0.734
14870	5.867	-5.935	0.547
14880	9.185	-8.853	2.46
14890	11.048	-10.319	4.531
14900	11.529	-12.746	6.03
14910	10.59	-14.94	7.83
14920	8.811	-18.289	8.779
14930	7.262	-18.404	11.151
14940	4.284	-15.988	11.759
14950	3.322	-13.074	11.252
14960	2.213	-9.292	9.116
14970	2.069	-6.167	6.504
14980	1.545	-3.531	4.562
14990	0.362	-1.455	3.449
15000	-0.31	-0.409	2.848
15010	-0.461	0.417	2.707
15020	0.006	0.642	2.532
15030	0.671	-0.074	2.788
15040	2.041	-1.68	3.473
15050	2.421	-3.059	4.411
15060	2.898	-4.336	5.197
15070	3.405	-6.057	5.676
15080	3.863	-8.042	6.308
15090	4.964	-10.901	7.481
15100	8.268	-16.304	9.186
15110	12.546	-20.523	11.178
15120	15.051	-20.523	13.033
15130	15.649	-20.523	12.789
15140	15.194	-20.523	10.277
15150	15.738	-20.523	5.278
15160	16.415	-20.523	-1.837
15170	16.044	-20.523	-10.265
15180	4.423	-20.523	-20.215
15190	-12.37	-14.157	-23.167
15200	-22.811	1.466	-23.167
15210	-22.811	11.598	-23.167
15220	-22.811	16.056	-17.359
15230	-22.811	18.703	-11.438
15240	-22.811	18.703	-6.427
15250	-22.811	16.848	1.017
15260	-22.811	5.509	4.27
15270	-22.811	2.117	3.332
15280	-21.595	0.865	-0.98
15290	-13.002	1.542	-4.105
15300	-7.634	2.928	-5.065
15310	-1.376	1.75	-4.773
15320	2.201	1.027	-3.13
15330	4.918	-0.95	-1.505
15340	7.495	-2.334	-0.48
15350	9.24	-2.648	0.408
15360	11.596	-4.53	1.098
15370	12.793	-6.177	2.659
15380	13.406	-8.396	4.33
15390	13.073	-10.35	6.257
15400	11.407	-12.344	7.49
15410	9.171	-14.329	8.838
15420	8.943	-18.267	9.535
15430	7.923	-17.501	10.641
15440	3.922	-13.553	10.299
15450	2.582	-11.013	8.539
15460	1.832	-8.475	6.509
15470	1.215	-5.763	5.185
15480	0.899	-4.067	4.002
15490	0.326	-2.437	3.65
15500	-0.09	-1.618	3.542
15510	-0.322	-1.283	3.878
15520	-0.14	-1.467	4.306
15530	0.623	-2.025	5.003
15540	2.122	-2.672	5.396
15550	4.37	-4.02	5.63
15560	8.093	-6.194	6.128
15570	13.25	-9.727	7.275
15580	16.415	-16.941	8.984
15590	16.415	-20.523	9.851
15600	16.415	-20.523	8.451
15610	16.415	-20.523	6.856
15620	16.415	-20.523	-1.799
15630	16.415	-20.523	-13.093
15640	16.415	-20.523	-22.765
15650	-4.603	-20.523	-23.167
15660	-22.811	-18.816	-23.167
15670	-22.811	-0.747	-23.167
15680	-22.811	18.703	-23.167
15690	-22.811	18.703	-23.167
15700	-22.811	18.703	-23.167
15710	-22.811	18.703	-15.709
15720	-22.811	15.795	-0.427
15730	-22.811	2.495	0.811
15740	-17.903	-4.632	1.1
15750	-1.055	-11.367	2.443
15760	11.333	-14.839	4.965
15770	16.415	-13.489	6.844
15780	16.415	-9.016	6.633
15790	16.415	-5.205	6.892
15800	16.415	-2.322	6.466
15810	14.682	0.577	5.204
15820	8.543	3.187	3.815
15830	1.342	5.038	2.57
15840	-6.035	6.982	2.343
15850	-11.264	7.997	2.654
15860	-14.367	8.605	2.616
15870	-15.238	8.631	2.879
15880	-15.188	7.798	3.085
15890	-14.099	6.201	3.277
15900	-13.079	4.918	3.518
15910	-11.618	3.668	3.959
15920	-9.533	2.335	4.309
15930	-7.665	1.461	4.51
15940	-5.81	0.654	4.699
15950	-4.065	-0.139	4.835
15960	-2.324	-1.211	4.792
15970	-0.871	-1.8	4.833
15980	0.185	-2.358	4.938
15990	1.308	-2.837	5.12
16000	2.618	-3.455	5.269
16010	3.515	-3.435	5.664
16020	3.992	-3.378	5.843
16030	5.225	-3.356	5.946
16040	6.661	-3.483	5.97
16050	7.789	-3.158	5.127
16060	8.78	-3.799	5.747
16070	10.732	-5.044	5.783
16080	13.155	-7.022	6.138
16090	16.415	-10.407	7.196
16100	16.415	-16.237	8.783
16110	16.415	-20.523	9.873
16120	16.415	-20.523	7.507
16130	16.415	-20.523	3.138
16140	16.415	-20.523	-3.3
16150	16.415	-20.523	-11.4
16160	16.415	-20.523	-17.045
16170	6.755	-20.523	-19.856
16180	-22.811	-20.523	-17.366
16190	-22.811	-20.183	-16.665
16200	-22.811	-2.324	-16.72
16210	-22.811	18.703	-15.549
16220	-22.811	18.703	-14.496
16230	-22.811	18.703	-3.202
16240	-22.811	18.703	3.593
16250	-22.811	11.775	3.502
16260	-22.811	4.851	-0.724
16270	-13.512	2.816	-4.976
16280	-1.601	0.108	-7.066
16290	6.918	-1.328	-6.367
16300	12.032	-1.077	-4.849
16310	13.621	-0.002	-3.056
16320	13.159	0.793	-1.56
16330	12.132	1.521	-0.552
16340	11.115	1.65	0.049
16350	9.585	1.645	0.564
16360	7.653	1.303	1.316
16370	5.237	0.912	2.135
16380	1.926	0.256	3.255
16390	-0.95	-0.131	4.258
16400	-3.112	-0.309	4.828
16410	-4.847	-0.359	5.661
16420	-6.114	-0.222	6.128
16430	-6.401	0.015	6.205
16440	-5.772	-0.627	5.798
16450	-5.092	-0.948	5.281
16460	-4.151	-2.243	5.216
16470	-3.064	-2.624	5.963
16480	-2.355	-2.799	5.702
16490	-0.272	-4.048	6.068
16500	1.421	-4.843	6.281
16510	3.183	-5.573	6.439
16520	5.522	-7.237	6.384
16530	7.174	-8.075	6.734
16540	9.099	-9.955	7.165
16550	11.955	-12.222	8.996
16560	14.886	-14.911	10.292
16570	16.415	-18.603	10.842
16580	16.415	-20.523	12.308
16590	16.415	-20.523	12.561
16600	16.415	-20.523	10.308
16610	16.415	-20.523	6.803
16620	16.415	-20.523	2.333
16630	16.415	-20.523	-1.426
16640	6.937	-20.523	-6.327
16650	-15.15	-20.523	-12.633
16660	-22.811	-6.723	-23.167
16670	-22.811	17.308	-23.167
16680	-22.811	18.703	-23.167
16690	-22.811	18.703	-23.167
16700	-22.811	18.703	-23.167
16710	-22.811	18.703	-16.088
16720	-22.811	15.385	-8.014
16730	-22.811	8.603	-6.64
16740	-19.979	2.78	-6.87
16750	-8.489	-1.743	-6.58
16760	-0.126	-3.287	-5.833
16770	5.661	-2.727	-4.95
16780	9.259	-2.157	-3.75
16790	11.804	-2.224	-2.884
16800	12.645	-2.085	-1.782
16810	12.709	-1.956	-0.54
16820	13.032	-3.007	0.202
16830	12.666	-3.438	1.33
16840	11.914	-3.593	2.472
16850	11.019	-5.193	3.001
16860	10.176	-7.122	4.677
16870	9.47	-9.454	5.565
16880	7.286	-11.762	7.129
16890	3.76	-12.588	9.363
16900	1.241	-13.113	11.656
16910	0.908	-13.62	12.221
16920	1.04	-12.643	11.125
16930	1.267	-10.434	9.159
16940	1.854	-8.456	7.33
16950	2.713	-7.17	5.841
16960	3.252	-5.949	5.07
16970	3.477	-4.561	4.251
16980	4.09	-4.281	3.72
16990	4.619	-4.589	3.626
17000	4.602	-4.429	3.863
17010	4.681	-4.513	3.442
17020	6.377	-6.639	3.593
